sap_module,sap_table,sap_field,sap_description,sap_data_element,sap_domain,sap_table_description,classification_bucket,top_canonical_concept_id,top_canonical_strength,second_canonical_concept_id,second_canonical_strength,strength_margin,confidence_tier,top_canonical_matches,candidate_reason
HR,PA0008,ANZ32,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN32,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK32,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ33,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN33,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK33,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ34,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN34,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK34,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ35,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN35,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK35,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ36,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN36,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK36,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ37,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN37,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK37,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ38,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN38,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK38,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ39,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN39,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK39,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ40,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN40,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK40,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND01,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND02,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND03,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND04,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND05,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND06,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND07,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND08,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND09,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND10,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND11,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND12,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND13,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND14,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND15,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND16,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND17,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND18,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND19,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND20,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND21,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND22,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND23,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND24,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND25,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND26,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND27,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND28,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND29,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND30,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND31,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND32,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND33,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND34,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND35,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND36,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND37,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND38,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
