entry_type,canonical_term,alias,domain,source_system,note
field_alias,account.owner_employee_id,PRCD_ELEMENTS.KNUMV,S/4HANA,SAP,"context_patch=true; system=SAP; object=PRCD_ELEMENTS; field=KNUMV; field_description=Number of the Document Condition; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=KNUMV, domain=KNUMV"
field_alias,invoice.amount,PRCD_ELEMENTS.KAWRT,S/4HANA,SAP,"context_patch=true; system=SAP; object=PRCD_ELEMENTS; field=KAWRT; field_description=Condition Basis; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=VFPRC_ELEMENT_BASE_VALUE, domain=VFPRC_DEC_VALUE"
field_alias,invoice.amount,PRCD_ELEMENTS.KAWRT_K,S/4HANA,SAP,"context_patch=true; system=SAP; object=PRCD_ELEMENTS; field=KAWRT_K; field_description=Condition Basis; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=VFPRC_ELEMENT_BASE_VALUE, domain=VFPRC_DEC_VALUE"
field_alias,payroll.component,PA0008.ANZ09,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ09; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN09,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN09; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK09,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK09; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ10,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ10; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN10,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN10; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK10,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK10; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ11,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ11; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN11,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN11; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK11,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK11; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ12,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ12; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN12,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN12; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK12,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK12; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ13,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ13; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN13,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN13; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK13,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK13; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ14,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ14; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN14,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN14; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK14,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK14; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ15,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ15; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN15,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN15; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK15,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK15; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ16,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ16; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN16,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN16; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK16,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK16; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ17,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ17; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN17,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN17; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK17,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK17; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ18,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ18; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN18,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN18; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK18,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK18; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ19,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ19; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN19,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN19; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK19,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK19; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ20,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ20; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN20,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN20; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK20,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK20; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ21,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ21; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN21,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN21; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK21,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK21; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
