action,priority,confidence,concept_id,proposed_entity,proposed_attribute,proposed_display_name,proposed_alias,source_system,source_file,source_table,source_field,source_datatype,evidence,review_note
new_concept_candidate,P0,high,,employee,phone,Employee Phone,Complete_Phone_Number; Employee_Phone_Number; Home_Phone; Involved_Party_Non-Worker_Phone_Number; Mobile_Phone; Phone_Number; Work_Phone; Video_Conference_Details,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management; Locations,,,Unknown overlay concept_id employee.phone appears in 8 Workday rows.,Likely missing employee contact concept. Review aliases as phone-specific; exclude video conference or non-worker party fields if they are not employee attributes.
map_existing_or_new_decision,P0,medium,invoice.document_currency_code,invoice,currency,Invoice Currency,Frequency_Reference; Amount; Annual_Income; Annualized_in_Reporting_Currency_Summary_Data; Currency_Code; Currency_Reference; Currency_Reference_Data; Individual_Target_Currency_Reference; Per_Unit_Amount; Primary_Compensation_Basis; Total_Salary_and_Allowances,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Benefits; Human Capital Management,,string,Unknown overlay concept_id invoice.currency appears in 11 Workday rows.,Do not import these aliases directly. First decide whether the overlay should map currency-code fields to invoice.document_currency_code/currency.code or whether some compensation amount rows are misclassified.
add_field_context,P2,medium,customer.phone,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Vendor,Phone,VARCHAR,Vendor.Phone: Primary phone; module=AP,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,employee.email,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Customer,Email,VARCHAR,Customer.Email: Primary email address; module=AR,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,employee.email,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Employee,Email,VARCHAR,Employee.Email: Email address; module=PAY,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,employee.email,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Vendor,Email,VARCHAR,Vendor.Email: Email address; module=AP,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,exchange_rate.rate,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,InvoiceLine,Rate,"DECIMAL(12,2)",InvoiceLine.Rate: Unit selling price; module=AR,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,exchange_rate.rate,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,PaycheckLine,Rate,"DECIMAL(12,4)",PaycheckLine.Rate: Pay rate (hourly or salary); module=PAY,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,exchange_rate.rate,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,PurchaseOrderLine,Rate,"DECIMAL(12,2)",PurchaseOrderLine.Rate: Unit cost; module=AP,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,fulfillment.due_date,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,CreditMemo,DueDate,DATE,CreditMemo.DueDate: Due date; module=AR,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,inventory_transaction.date,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,JournalEntry,TxnDate,DATE,JournalEntry.TxnDate: Posting date; module=GL,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,invoice.due_date,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,CreditMemo,DueDate,DATE,CreditMemo.DueDate: Due date; module=AR,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,invoice.posting_date,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,JournalEntry,TxnDate,DATE,JournalEntry.TxnDate: Posting date; module=GL,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,material.base_uom_code,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,BillItemLine,UnitOfMeasure,VARCHAR,BillItemLine.UnitOfMeasure: Unit of measure; module=AP,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,material.base_uom_code,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,JournalEntryLine,UnitOfMeasure,VARCHAR,JournalEntryLine.UnitOfMeasure: Unit of measure; module=GL,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,material.base_uom_code,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,PurchaseOrderLine,UnitOfMeasure,VARCHAR,PurchaseOrderLine.UnitOfMeasure: Unit of measure; module=AP,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,rfq.due_date,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,CreditMemo,DueDate,DATE,CreditMemo.DueDate: Due date; module=AR,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,supplier.address,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Employee,EmployeeAddress_City,VARCHAR,Employee.EmployeeAddress_City: City; module=PAY,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,supplier.address,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Employee,EmployeeAddress_Country,VARCHAR,Employee.EmployeeAddress_Country: Country; module=PAY,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,supplier.address,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Employee,EmployeeAddress_PostalCode,VARCHAR,Employee.EmployeeAddress_PostalCode: Postal code; module=PAY,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,supplier.address,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Vendor,VendorAddress_City,VARCHAR,Vendor.VendorAddress_City: City; module=AP,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,supplier.address,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Vendor,VendorAddress_Country,VARCHAR,Vendor.VendorAddress_Country: Country; module=AP,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,supplier.address,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Vendor,VendorAddress_PostalCode,VARCHAR,Vendor.VendorAddress_PostalCode: Postal code; module=AP,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,supplier.city,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Employee,EmployeeAddress_City,VARCHAR,Employee.EmployeeAddress_City: City; module=PAY,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,supplier.city,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Vendor,VendorAddress_City,VARCHAR,Vendor.VendorAddress_City: City; module=AP,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,supplier.country_code,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Employee,EmployeeAddress_Country,VARCHAR,Employee.EmployeeAddress_Country: Country; module=PAY,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,supplier.country_code,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Vendor,VendorAddress_Country,VARCHAR,Vendor.VendorAddress_Country: Country; module=AP,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,supplier.postal_code,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Employee,EmployeeAddress_PostalCode,VARCHAR,Employee.EmployeeAddress_PostalCode: Postal code; module=PAY,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,supplier.postal_code,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Vendor,VendorAddress_PostalCode,VARCHAR,Vendor.VendorAddress_PostalCode: Postal code; module=AP,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,supplier_invoice.posting_date,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,JournalEntry,TxnDate,DATE,JournalEntry.TxnDate: Posting date; module=GL,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,tax.rate,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,InvoiceLine,Rate,"DECIMAL(12,2)",InvoiceLine.Rate: Unit selling price; module=AR,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,tax.rate,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,PaycheckLine,Rate,"DECIMAL(12,4)",PaycheckLine.Rate: Pay rate (hourly or salary); module=PAY,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,tax.rate,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,PurchaseOrderLine,Rate,"DECIMAL(12,2)",PurchaseOrderLine.Rate: Unit cost; module=AP,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,timesheet.hours,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,PaycheckLine,Hours,"DECIMAL(12,4)",PaycheckLine.Hours: Hours worked (hourly items); module=PAY,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,uom.code,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,BillItemLine,UnitOfMeasure,VARCHAR,BillItemLine.UnitOfMeasure: Unit of measure; module=AP,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,uom.code,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,JournalEntryLine,UnitOfMeasure,VARCHAR,JournalEntryLine.UnitOfMeasure: Unit of measure; module=GL,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,uom.code,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,PurchaseOrderLine,UnitOfMeasure,VARCHAR,PurchaseOrderLine.UnitOfMeasure: Unit of measure; module=AP,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,vendor.email,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Customer,Email,VARCHAR,Customer.Email: Primary email address; module=AR,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,vendor.email,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Employee,Email,VARCHAR,Employee.Email: Email address; module=PAY,Field context candidate from source schema; confirm table semantics before promotion.
add_field_context,P2,medium,vendor.email,,,,,QuickBooks,metadata_dict/quickbooks_tables_reference.xlsx#Tbls_Fields,Vendor,Email,VARCHAR,Vendor.Email: Email address; module=AP,Field context candidate from source schema; confirm table semantics before promotion.
add_alias,P2,medium,absence.balance,,,,Balance__c,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Balance,DECIMAL,Exact unique match from metadata_dict row 'Balance'. Example value: 5000,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,absence.balance,,,,Saldo,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Balance,DECIMAL,Exact unique match from metadata_dict row 'Balance'. Example value: 5000,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,absence.balance,,,,bal,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Balance,DECIMAL,Exact unique match from metadata_dict row 'Balance'. Example value: 5000,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,absence.balance,,,,running_balance,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Balance,DECIMAL,Exact unique match from metadata_dict row 'Balance'. Example value: 5000,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,absence.balance,,,,Bilans odsustva,Cross-system,metadata_dict/metadata_dict.csv,HR,Leave Balance,DECIMAL,Exact unique match from metadata_dict row 'Leave Balance'. Example value: 15,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,absence.balance,,,,URLAUB_REM,Cross-system,metadata_dict/metadata_dict.csv,HR,Leave Balance,DECIMAL,Exact unique match from metadata_dict row 'Leave Balance'. Example value: 15,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,absence.balance,,,,leaveBalance,Cross-system,metadata_dict/metadata_dict.csv,HR,Leave Balance,DECIMAL,Exact unique match from metadata_dict row 'Leave Balance'. Example value: 15,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,absence.type,,,,Tip odsustva,Cross-system,metadata_dict/metadata_dict.csv,HR,Leave Type,VARCHAR,Exact unique match from metadata_dict row 'Leave Type'. Example value: Vacation,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,absence.type,,,,URLAUB_TYP,Cross-system,metadata_dict/metadata_dict.csv,HR,Leave Type,VARCHAR,Exact unique match from metadata_dict row 'Leave Type'. Example value: Vacation,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,absence.type,,,,leaveType,Cross-system,metadata_dict/metadata_dict.csv,HR,Leave Type,VARCHAR,Exact unique match from metadata_dict row 'Leave Type'. Example value: Vacation,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
